Scraping Time,Tweet ID,User ID,Movie ID,Rating,Retweet Count,Favorite Count,Time Zone
1391042411,310760733040328000,100840195,92106,10,0,0,Eastern Time (US & Canada)
1391042410,310761697994473000,255200117,1996310,7,0,0,Amsterdam
1391042410,310762270982553000,28584620,460791,7,0,0,Kuwait
1391042409,310762850870231000,30075330,1840417,9,0,0,Istanbul
1391042409,310763265829527000,23793679,246578,9,0,0,London
1391042408,310764671466618000,23793679,323120,7,0,0,London
1391042407,310764740555177000,346881116,120586,5,0,0,Riyadh
1391042407,310765206559154000,390880003,1790885,5,0,0,Quito
1391042406,310765603826839000,117516567,1130088,8,0,0,Edinburgh
1391042405,310767743412625000,102419718,2059255,8,0,0,Bogota
1391042405,310767868553883000,51567693,1648179,5,0,0,London
1391042404,310768352467513000,185873925,454876,8,0,0,Brasilia
1391042404,310768531916607000,66164287,1931533,7,0,0,Central Time (US & Canada)
1391042403,310769402536665000,407421227,114369,9,1,0,London
1391042403,310769433327058000,96858674,62994,6,0,0,Unknown
1391042402,310769737305030000,374425780,1067583,8,0,0,Unknown
1391042402,310769753541193000,96858674,309987,8,0,0,Unknown
1391042401,310769910429134000,404697435,1623205,7,0,0,Amsterdam
1391042400,310770450668068000,65374848,80455,10,0,0,Melbourne
1391041525,310771203696648000,252494084,114369,9,1,0,Amsterdam
1391041524,310771923246252000,96858674,75860,8,0,0,Unknown
1391041524,310773842136141000,464616929,2125608,8,0,0,Unknown
1391041523,310773971484278000,131221242,1212450,8,0,0,Mountain Time (US & Canada)
1391041523,310774248018960000,446256223,1623205,10,0,0,Casablanca
1391041522,310775135701454000,99624309,337692,6,0,0,Central Time (US & Canada)
1391041522,310775656998912000,52198733,1694020,7,0,0,Unknown
1391041521,310776399084539000,1053812688,1278340,7,0,0,Unknown
1391041520,310776538419310000,15455123,1990314,7,0,0,Amsterdam
1391041520,310777080617000000,321747748,1181795,4,0,0,Pacific Time (US & Canada)
1391041519,310777356761587000,147358294,440963,8,0,0,Unknown
1391041519,310777401800007000,350561865,1454029,8,0,0,Riyadh
1391041518,310778336681009000,40609748,75314,10,0,0,Tokyo
1391041518,310778460362645000,24156425,2053463,8,0,0,London
1391041517,310778883685376000,244989411,1045658,9,0,0,Quito
1391041516,310779277757005000,15204653,46688,5,0,0,Brussels
1391041515,310780186884980000,125468411,454876,8,0,0,Istanbul
1391041515,310780951833763000,197335890,1931533,3,0,0,Quito
1391041514,310781308102123000,115487214,1772240,3,0,0,London
1391041514,310781491695198000,229785375,1772341,7,0,0,Amsterdam
1391041513,310781611073495000,115487214,99088,9,0,0,London
1391041513,310781697736187000,10365752,1659337,9,0,0,Eastern Time (US & Canada)
1391041512,310781876895879000,115487214,450405,7,0,0,London
1391041512,310782039613898000,251616693,1234719,9,0,0,London
1391041511,310782086397169000,65236951,1588173,8,0,0,Pacific Time (US & Canada)
1391041510,310782186347450000,15603,1441940,7,0,0,London
1391041510,310782220963049000,230985233,1536044,6,0,0,Unknown
1391041509,310782695414317000,115487214,486576,6,0,0,London
1391041508,310783256108879000,115487214,408790,8,0,0,London
1391041508,310783441589391000,115487214,425061,6,0,0,London
1391041507,310783606110945000,115487214,995039,5,0,0,London
1391041507,310783947917389000,115487214,425112,9,0,0,London
1391041506,310784137705435000,115487214,455538,7,0,0,London
1391041506,310784398805053000,402108877,1024648,9,0,0,Abu Dhabi
1391041505,310784575653699000,115487214,371746,9,0,0,London
1391041505,310784582788206000,458809864,100157,8,0,0,Unknown
1391041504,310784674572156000,275440444,1735898,5,0,0,Casablanca
1391041503,310784707770064000,115487214,274166,6,0,0,London
1391041503,310785135043821000,464616929,2111478,8,0,0,Unknown
1391041502,310785239490392000,402108877,882977,8,0,0,Abu Dhabi
1391041502,310785376858034000,396528984,898367,7,0,0,Unknown
1391041501,310785938173337000,464616929,42546,9,0,0,Unknown
1391041501,310786064447049000,376950898,1855325,7,0,0,Unknown
1391041500,310786418316300000,458809864,840361,8,0,0,Unknown
1391041500,310786676744130000,458809864,870111,9,0,0,Unknown
1391041499,310787058937511000,245495683,1606389,5,0,0,Unknown
1391041499,310787532256325000,170920407,363988,7,0,0,Copenhagen
1391041498,310788113435869000,37632040,2649128,8,0,0,Quito
1391041497,310789894551248000,390787620,2243389,6,0,0,Madrid
1391041497,310790758053588000,31974660,1024648,9,0,0,Santiago
1391041496,310791755048042000,390880003,2055800,6,0,0,Quito
1391041495,310792144254296000,46655256,1623205,8,0,0,Hong Kong
1391041495,310792187807936000,363558983,1024648,7,0,0,London
1391041494,310793331393306000,591874496,216216,7,0,0,Athens
1391041494,310793456870100000,101459318,2007413,6,0,0,Novosibirsk
1391041493,310793599174471000,10126902,1606378,5,0,0,Unknown
1391041492,310794389301645000,774519,1182350,7,0,0,Istanbul
1391041492,310794713559089000,32357147,1966604,9,0,0,Amsterdam
1391041491,310795814001848000,554651647,443272,8,0,0,Berlin
1391041491,310796367918411000,370768063,112715,4,0,0,Unknown
1391041490,310798236518592000,139100410,121164,7,0,0,London
1391041490,310799429005373000,75729118,2216240,7,0,0,Athens
1391041489,310799490682613000,627374347,88846,9,0,1,Hawaii
1391041488,310799732538740000,86985550,1446192,5,0,0,New Delhi
1391041488,310799982267609000,30859599,2213054,9,0,0,New Delhi
1391041487,310800395742093000,15301135,477080,6,0,0,London
1391041487,310800441845886000,75729118,2388725,10,0,0,Athens
1391041486,310800743512813000,7528982,1528734,7,0,0,London
1391041486,310801061881454000,29711785,1623205,7,0,0,Istanbul
1391041485,310801106718572000,15301135,1024648,8,0,0,London
1391041484,310802134595686000,230985233,1706593,8,0,0,Unknown
1391041484,310802542995054000,20984948,1623205,6,0,0,La Paz
1391041484,310806586325098000,14224905,117951,7,0,0,New Delhi
1391041483,310806800641454000,69379256,83907,9,0,0,Quito
1391041483,310808477620641000,66041607,1074638,7,0,0,Bangkok
1391041482,310809227562213000,70581703,1623205,7,0,0,Mexico City
1391041481,310809351495483000,68141772,1790885,8,0,0,Amsterdam
1391041481,310809462434824000,96793759,1872818,9,0,1,Kyiv
1391041480,310809728726994000,31091627,443272,8,0,0,London
1391041480,310810742540611000,89911531,2053463,7,0,0,Unknown
1391041479,310811083327827000,86731400,1853728,7,0,0,La Paz
1391041479,310811190404186000,114046887,1217209,7,0,0,Berlin
1391041478,310811248914726000,626972807,380599,8,0,0,Unknown
1391041478,310812970978525000,10054292,1276104,7,0,0,Bogota
1391041477,310813701919883000,130755032,1210166,8,0,0,Pacific Time (US & Canada)
1391041477,310813987317104000,14248401,1590089,9,0,0,Budapest
1391041476,310814055621332000,54707608,2101341,5,0,0,Sofia
1391041476,310814181978931000,60919233,1959332,7,0,0,Istanbul
1391041475,310814317085880000,68181319,211915,7,0,0,Mexico City
1391041475,310814546824663000,68181319,1306980,9,0,0,Mexico City
1391041474,310814850580373000,337473596,1623205,8,0,0,Central Time (US & Canada)
1391041472,310815271176777000,44399552,1637725,7,0,0,Istanbul
1391041471,310815713113825000,14604272,1900854,7,0,0,Amsterdam
1391041471,310815909759549000,162073403,118971,9,0,0,Quito
1391041470,310816414279823000,101459318,165998,5,0,0,Novosibirsk
1391041470,310816987225919000,186548135,1458915,9,0,0,Eastern Time (US & Canada)
1391041469,310817000169562000,237224039,1659337,7,0,0,Alaska
1391041468,310818284608040000,146402455,401729,7,0,0,London
1391041467,310820218840702000,16645229,354899,10,0,0,Mountain Time (US & Canada)
1391041467,310820815753080000,119565418,914798,7,0,0,Mountain Time (US & Canada)
1391041466,310821307044483000,119565418,137494,6,0,0,Mountain Time (US & Canada)
1391041466,310822843325763000,95717306,208092,10,0,0,London
1391041465,310822858899202000,458847450,1790885,9,0,0,London
1391041465,310823100814082000,86985550,40746,8,0,0,New Delhi
1391041464,310823236407525000,25187371,79826,10,0,0,Quito
1391041464,310823464602836000,220786143,837562,5,0,0,Amsterdam
1391041463,310823562208501000,220456712,84021,8,0,0,London
1391041463,310823611055366000,242822990,1024648,7,0,0,Quito
1391041462,310823953000194000,40903183,1707386,9,0,0,London
1391041462,310824182596378000,226671135,1772925,10,0,0,Bogota
1391041461,310824524952248000,392547328,1212450,6,0,0,Unknown
1391041461,310824619483471000,29733417,1907668,7,0,0,New Delhi
1391041460,310824630736797000,153183783,2467480,10,0,0,Unknown
1391041459,310825110359654000,100840195,1659343,1,0,0,Eastern Time (US & Canada)
1391041459,310825110359638000,340798543,1904996,6,0,0,Quito
1391041458,310826171245932000,39141535,1659337,8,0,0,Bogota
1391041458,310826257413713000,147933485,2023587,7,0,0,Amsterdam
1391041457,310827452299608000,17562530,1020543,5,0,0,Bangkok
1391041456,310829041655640000,340798543,1702439,7,0,0,Quito
1391041456,310829116448440000,49487836,1045658,8,0,0,Caracas
1391041455,310829722105958000,171607585,1045658,8,0,0,Brussels
1391041455,310832179036962000,29018203,1748179,7,0,0,Central Time (US & Canada)
1391041454,310833705444864000,218586507,1623205,7,0,0,London
1391041454,310833987671191000,379760144,1351685,6,0,0,Bangkok
1391041453,310834393801445000,14383348,1276419,8,0,0,Rome
1391041453,310835066349682000,70640422,469641,6,0,0,Kuwait
1391041452,310835375964831000,22928763,1306980,8,0,0,Central Time (US & Canada)
1391041451,310836156558356000,354857425,1547234,7,0,0,Greenland
1391041451,310836541805174000,101991408,2171993,7,0,0,Quito
1391041450,310836567272988000,366327188,1623205,7,0,0,Unknown
1391041450,310837103053385000,8666132,1522250,7,0,0,Cairo
1391041449,310840244066996000,116051935,1321870,7,0,0,Baghdad
1391041449,310840347917946000,20045702,1623205,7,0,0,London
1391041448,310840474363654000,14678053,1024648,8,0,0,Mumbai
1391041448,310840524955344000,87413994,1772341,7,0,0,Stockholm
1391041447,310840553338183000,18452378,1839492,7,0,0,Amsterdam
1391041447,310840688872914000,69070382,1024648,8,0,0,Brasilia
1391041446,310841294832422000,69070382,1907668,7,0,0,Brasilia
1391041445,310841377359527000,368565408,405094,8,0,1,Unknown
1391041445,310841446351634000,229785375,53125,6,0,0,Amsterdam
1391041444,310841455251972000,39838196,1045658,7,0,0,Riyadh
1391041444,310841608121753000,223819213,780504,8,0,0,London
1391041443,310841665659207000,39838196,938330,3,0,0,Riyadh
1391041443,310842428133351000,615511481,96487,9,0,0,London
1391041442,310842891960479000,137687472,454876,9,0,0,Moscow
1391041442,310843022042607000,43349934,398286,6,0,0,London
1391041441,310843167442358000,94865538,405861,5,0,0,Istanbul
1391041441,310843198933176000,48512826,1142977,8,0,0,London
1391041440,310843746495369000,774015782,95953,8,0,0,Central Time (US & Canada)
1391041440,310843753042698000,112847962,317248,8,0,0,Athens
1391040566,310844276064002000,774015782,1907668,9,0,0,Central Time (US & Canada)
1391040565,310844350844239000,278006874,1694020,8,0,0,Casablanca
1391040565,310844492376842000,71212136,443272,8,0,0,Amsterdam
1391040564,310844724053409000,223819213,482571,9,0,0,London
1391040564,310844804605038000,458809864,1368491,8,0,0,Unknown
1391040563,310845137423048000,346304572,1482459,5,0,0,Brasilia
1391040562,310845258734915000,34564953,857190,7,0,0,Amsterdam
1391040563,310845258382602000,50071275,120737,9,0,0,Dublin
1391040562,310845389026783000,156711368,1232829,8,0,0,Athens
1391040561,310845731017740000,36897127,79817,8,0,0,London
1391040561,310845953148088000,325140108,97165,7,0,0,Budapest
1391040560,310846316467081000,75957652,97428,10,0,0,London
1391040559,310846604934537000,59735392,1683526,8,0,0,Brussels
1391040559,310846845880524000,61520371,1675434,8,0,0,Mexico City
1391040558,310847490448556000,28525435,1659337,9,0,1,Riga
1391040557,310847622648852000,600317970,253474,9,0,0,Amsterdam
1391040557,310848936053186000,255464344,1907668,6,0,0,Unknown
1391040556,310849437704536000,235758303,2103264,9,0,0,Unknown
1391040556,310850166993338000,37947118,1623205,7,0,0,Greenland
1391040555,310850175444844000,46469795,1772341,6,0,0,Atlantic Time (Canada)
1391040555,310850262145306000,18864206,1560747,6,0,0,Brussels
1391040554,310850592761339000,217885134,1772341,6,0,0,La Paz
1391040554,310851119272308000,41185153,1623288,8,0,0,Amsterdam
1391040553,310851196648820000,39017202,1142988,6,0,0,Istanbul
1391040553,310851262524575000,56023863,1748122,8,0,0,Quito
1391040552,310851296490037000,24370123,2053425,6,0,0,Unknown
1391040552,310851462152458000,42749261,1219289,9,0,0,Unknown
1391040551,310851606709166000,10365752,1204340,8,0,0,Eastern Time (US & Canada)
1391040550,310851985358340000,110543843,1781769,5,0,0,Sofia
1391040550,310852264044687000,15468781,790724,8,0,0,London
1391040549,310852351948910000,2351101,1790885,6,0,0,Amsterdam
1391040549,310852390645534000,20874137,975645,5,0,0,Brasilia
1391040548,310852490851647000,21563199,1683970,6,0,0,Berlin
1391040548,310853143279841000,378221169,1210166,7,0,0,Riyadh
1391040547,310853217519013000,458809864,1343727,8,0,0,Unknown
1391040547,310853417809637000,19117859,792965,7,0,0,Eastern Time (US & Canada)
1391040546,310853538668482000,19117859,1675434,9,0,0,Eastern Time (US & Canada)
1391040546,310853640409735000,22673077,110912,10,0,0,London
1391040545,310853650417344000,266575947,2387433,8,0,0,Central Time (US & Canada)
1391040545,310853716498579000,39770107,1496025,7,0,0,Brasilia
1391040544,310853759280504000,33185281,63599,8,0,0,Eastern Time (US & Canada)
1391040544,310853836564729000,25130530,468489,6,0,0,London
1391040543,310854471506874000,373850719,1306980,6,0,0,Unknown
1391040542,310854624280182000,172309723,1462758,5,0,0,London
1391040542,310854807273488000,181604558,1922777,8,0,0,Casablanca
1391040541,310855051793010000,63963831,466893,5,0,0,Istanbul
1391040541,310855268063916000,620953,454876,7,0,0,Eastern Time (US & Canada)
1391040540,310855448792281000,620953,1790869,6,0,0,Eastern Time (US & Canada)
1391040539,310855617126465000,74574046,1981677,9,0,0,Dublin
1391040539,310856023026057000,103615965,364569,8,0,0,London
1391040538,310856606596362000,95285226,1659337,9,0,0,Guadalajara
1391040537,310856694563487000,35808375,1559547,7,0,0,Eastern Time (US & Canada)
1391040537,310856876210393000,35808375,903624,7,0,0,Eastern Time (US & Canada)
1391040536,310856968665432000,242850260,1649419,8,0,0,Greenland
1391040536,310857160319967000,239275898,1649419,7,0,0,Greenland
1391040535,310857189352935000,18725186,2024432,3,0,0,Muscat
1391040535,310857198962085000,31974660,1343727,7,0,0,Santiago
1391040534,310857844238979000,17257169,1623205,9,0,0,Eastern Time (US & Canada)
1391040534,310858156400062000,220905534,1872818,10,0,0,Mexico City
1391040533,310858413364088000,18966867,2023587,4,0,0,Lisbon
1391040533,310858611033272000,182591357,2023587,7,0,0,Istanbul
1391040532,310858713797902000,229392125,1454505,8,0,0,Istanbul
1391040532,310858755174715000,24427904,1371111,10,0,0,Kyiv
1391040531,310858844567896000,299939146,1024648,10,0,0,Quito
1391040531,310859455992578000,20818264,108598,10,0,0,London
1391040531,310859954410102000,219776984,1912398,7,0,0,Stockholm
1391040530,310859959489425000,48190314,1001526,7,0,0,London
1391040530,310860355045818000,113587268,100211,7,0,0,Unknown
1391040529,310861166991769000,80938427,1625346,5,0,0,Stockholm
1391040528,310861657175912000,55353433,54195,9,0,0,Eastern Time (US & Canada)
1391040528,310861801585778000,587748276,2306745,8,0,0,Unknown
1391040527,310862345171763000,28877666,1990314,8,0,1,Quito
1391040526,310862403900432000,8170802,101921,7,0,0,Eastern Time (US & Canada)
1391040526,310862525547827000,8170802,1675434,8,0,0,Eastern Time (US & Canada)
1391040525,310863743066206000,24688049,1219289,8,0,0,Unknown
1391040525,310863937568657000,986657844,1428538,7,0,0,Unknown
1391040524,310864215902654000,22392307,2023587,5,0,0,Lisbon
1391040524,310864308236087000,330301436,404978,4,0,0,Baghdad
1391040523,310864419242516000,106413662,837562,7,0,0,Bratislava
1391040523,310864655931301000,28719074,286106,7,0,0,Central Time (US & Canada)
1391040522,310865001189625000,217885282,1772341,6,1,0,Atlantic Time (Canada)
1391040522,310865219087892000,20393790,1024648,7,0,0,London
1391040521,310865319340167000,20393790,1276104,7,0,0,London
1391040521,310865435342041000,48512826,112864,8,0,0,London
1391040520,310865461136982000,20393790,1720616,5,0,0,London
1391040520,310865659624050000,20393790,1740707,6,0,0,London
1391040519,310865963681722000,24552277,1790885,7,0,0,Greenland
1391040519,310866254531547000,24552277,1045658,8,0,0,Greenland
1391040518,310866600247037000,121601181,1623205,7,0,0,Istanbul
1391040517,310867311953334000,183750324,1655460,7,0,0,Amsterdam
1391040517,310867865794383000,121377261,1707386,6,0,0,Athens
1391040516,310868047793643000,220786143,1197624,8,0,0,Amsterdam
1391040516,310868101816270000,40628724,265086,7,0,0,Singapore
1391040515,310868193847685000,30179901,1389096,7,0,0,Riga
1391040515,310868578339532000,14427106,1630036,10,0,0,Zagreb
1391040515,310868986420150000,33644461,2099556,6,0,0,London
1391040514,310869542433861000,282193869,1840417,7,0,0,Amsterdam
1391040514,310869910697951000,343843765,1707386,9,0,0,Quito
1391040513,310870415901868000,268706986,1855199,6,0,0,Amsterdam
1391040513,310870944350605000,37178982,1866249,9,0,0,Quito
1391040512,310872029756801000,229629629,59604,2,0,0,Mountain Time (US & Canada)
1391040512,310872269457076000,24350616,2024432,5,0,0,Central Time (US & Canada)
1391040511,310872822908059000,54904664,1764234,5,0,0,Brussels
1391040511,310872907901448000,199010895,1235522,7,0,0,Edinburgh
1391040510,310873138596573000,31127918,1790885,7,0,0,Brussels
1391040510,310873325427642000,76879591,1045658,7,0,0,Amsterdam
1391040509,310874347520798000,108470824,1223236,8,0,0,Pacific Time (US & Canada)
1391040509,310874855962730000,968060904,1826603,10,0,1,Unknown
1391040508,310875242719485000,24248822,1707386,7,0,0,Caracas
1391040507,310876271016038000,244084196,1210166,8,0,0,Unknown
1391040507,310876384539074000,70139796,1399103,5,0,0,Brasilia
1391040506,310876791210377000,17575382,1192628,8,0,0,Berlin
1391040506,310876809229119000,276168844,975645,7,0,0,Unknown
1391040505,310876931241426000,56025660,1907668,7,0,0,Eastern Time (US & Canada)
1391040505,310876983926067000,305135954,1649419,8,0,0,Unknown
1391040504,310877164759302000,310516190,1855199,9,0,0,Unknown
1391040504,310877453528727000,139100410,848228,6,0,0,London
1391040503,310877522676039000,239615275,1230414,6,0,0,Eastern Time (US & Canada)
1391040503,310877548127084000,20454247,910970,4,0,0,Casablanca
1391040502,310877730415730000,51567693,1623288,7,0,0,London
1391040501,310878392482418000,15603,54599,8,0,0,London
1391040501,310878710100262000,245495683,405094,8,1,1,Unknown
1391040500,310880190534414000,42927270,1234719,7,0,0,Dublin
1391040500,310880668391460000,31091627,1675434,8,0,0,London
1391040499,310880827154247000,243743062,452623,7,0,0,London
1391040499,310880980552531000,19420106,1675434,8,0,0,London
1391040498,310881033090392000,39770107,1462041,8,0,0,Brasilia
1391040498,310881091374432000,19420106,443272,7,0,0,London
1391040497,310881345461157000,365427590,870984,2,0,0,Unknown
1391040496,310881408447045000,12081292,1045658,8,0,0,Brasilia
1391040496,310881626416615000,365427590,477302,7,0,0,Unknown
1391040495,310881685921222000,534033673,198781,9,0,0,Eastern Time (US & Canada)
1391040495,310881760185552000,42935842,1045658,10,0,0,Caracas
1391040494,310882094119276000,21563199,1642665,6,0,0,Berlin
1391040493,310882309610016000,158864992,1623205,7,0,0,London
1391040493,310882394238509000,15835543,1623205,8,0,0,London
1391040492,310882556700667000,12037632,56255,9,0,0,Eastern Time (US & Canada)
1391040492,310882597259595000,336564615,1706593,7,0,0,Unknown
1391040491,310882924490813000,74020259,948470,6,0,0,Pacific Time (US & Canada)
1391040490,310883640416546000,145488168,1321870,6,0,0,Central Time (US & Canada)
1391040490,310883711237386000,240411915,443272,10,0,0,Stockholm
1391040489,310884528216494000,304949200,395169,8,0,0,Unknown
1391040488,310884927501651000,131361665,1497880,6,0,0,Brasilia
1391040487,310885216690524000,71258069,1024648,8,0,0,Athens
1391040487,310885964413276000,15731907,264472,7,0,0,Pacific Time (US & Canada)
1391040486,310886056377589000,227698595,903624,9,0,0,Amsterdam
1391040486,310886104742129000,298598540,464141,8,0,0,Athens
1391040485,310886939161153000,204951946,1219289,7,0,0,London
1391040485,310887194585862000,727171206,373074,7,0,0,Unknown
1391040484,310887361867296000,727171206,286112,7,0,0,Unknown
1391040484,310887764554047000,365565770,61512,9,0,0,Mountain Time (US & Canada)
1391040483,310888341463769000,107089923,1853728,8,0,0,Rome
1391040483,310888418827710000,19915554,1371155,7,0,0,Hawaii
1391040482,310890018010959000,432580324,1024648,8,0,0,London
1391040481,310890237138198000,94789820,91778,7,0,0,Unknown
1391040481,310890318998421000,252661230,1074638,9,0,0,London
1391040480,310890451811041000,271636107,1255953,10,0,0,Greenland
1391039607,310890468122710000,132429988,1904996,7,0,0,Madrid
1391039607,310890756774711000,20045702,1441940,10,0,0,London
1391039606,310891113949057000,313735525,1623205,8,1,1,La Paz
1391039605,310891453083684000,280197326,62271,7,0,0,Greenland
1391039605,310891521757032000,19622580,374546,8,0,0,Pacific Time (US & Canada)
1391039604,310891626941796000,15792884,1623205,8,0,0,Eastern Time (US & Canada)
1391039604,310891695766110000,19622580,2125435,9,0,0,Pacific Time (US & Canada)
1391039603,310891873692708000,19622580,1772341,9,0,0,Pacific Time (US & Canada)
1391039603,310891888423100000,45848957,1623205,8,1,0,Eastern Time (US & Canada)
1391039602,310891950343593000,19622580,1907668,7,0,0,Pacific Time (US & Canada)
1391039602,310891971843588000,19137144,1623205,10,0,0,Chennai
1391039601,310892293068566000,19622580,1748122,8,0,0,Pacific Time (US & Canada)
1391039601,310892370508009000,31327500,1559547,4,0,0,Santiago
1391039600,310892507519148000,6973612,1219289,6,0,0,London
1391039600,310892607079337000,6973612,190865,5,0,0,London
1391039599,310892639803285000,41862353,1219289,7,0,0,London
1391039598,310892696002756000,6973612,120338,8,0,0,London
1391039598,310892770787217000,6973612,90605,9,0,0,London
1391039598,310892852655824000,301881686,976039,10,0,0,Unknown
1391039597,310892873652527000,29440286,1343727,7,0,0,London
1391039596,310892994964381000,6973612,1506999,8,0,0,London
1391039596,310893242411536000,6973612,141926,5,0,0,London
1391039595,310893424075210000,422456955,1702439,7,0,0,Unknown
1391039595,310893735909134000,15411777,114369,9,0,0,Mountain Time (US & Canada)
1391039594,310894208552693000,873282517,169547,10,0,0,Kyiv
1391039594,310894286591901000,422456955,120812,7,0,0,Unknown
1391039593,310894373153959000,873282517,144084,6,0,0,Kyiv
1391039593,310894541697855000,873282517,120586,10,0,0,Kyiv
1391039592,310894592813846000,422456955,266915,7,0,0,Unknown
1391039592,310894639605489000,873282517,765429,10,0,0,Kyiv
1391039591,310894720807223000,422456955,293564,7,0,0,Unknown
1391039591,310895022130225000,285454801,1680059,10,0,0,Pacific Time (US & Canada)
1391039590,310895150366863000,173924255,1659337,10,0,0,Pacific Time (US & Canada)
1391039589,310895332001210000,422456955,127357,6,0,0,Unknown
1391039589,310895605465628000,208020662,1623205,5,0,0,Mexico City
1391039588,310895736206266000,422456955,271027,6,0,0,Unknown
1391039588,310895760680046000,448041545,1790869,5,0,0,Lisbon
1391039587,310896016759062000,20379301,378194,10,0,0,Berlin
1391039586,310896064670625000,20379301,266697,10,0,0,Berlin
1391039585,310896277741268000,14756247,1371155,9,0,0,London
1391039585,310896417986203000,10365752,266308,8,0,0,Eastern Time (US & Canada)
1391039584,310896425171054000,14756247,903624,7,0,0,London
1391039583,310896461384671000,14756247,903624,3,0,0,London
1391039583,310896554481442000,30015172,2053425,8,0,0,London
1391039582,310896802679382000,179203332,1454029,8,0,0,Amsterdam
1391039582,310897401126871000,290850769,1623205,6,0,0,Eastern Time (US & Canada)
1391039581,310897760503230000,81425044,1045658,8,0,0,Istanbul
1391039581,310897829931524000,43990082,92965,10,0,0,Moscow
1391039580,310898396942708000,517002665,1024648,9,0,0,Athens
1391039580,310899395816198000,52249683,796366,9,0,0,Melbourne
1391039579,310899588045352000,25812222,1907668,7,0,0,London
1391039579,310899711605358000,52249683,1430626,7,0,0,Melbourne
1391039578,310899858783498000,20422186,800241,6,0,0,London
1391039578,310899972696588000,458261351,1683526,6,0,0,London
1391039577,310900123595046000,37674080,1547234,6,0,0,Hawaii
1391039577,310900581101367000,149528782,1104001,2,0,0,Unknown
1391039576,310900663020310000,29554038,1862079,7,0,0,Pacific Time (US & Canada)
1391039576,310901045519872000,45105073,398913,2,0,0,Central Time (US & Canada)
1391039575,310902038974316000,147358294,390221,9,0,0,Unknown
1391039575,310902845836783000,224512466,1321870,7,0,0,Cairo
1391039574,310902970701197000,122946747,1219289,8,0,0,London
1391047267,310903097671168000,224512466,1637725,6,0,0,Cairo
1391047266,310903604703805000,60392978,75686,9,0,0,Unknown
1391047265,310903845020635000,96385981,407887,9,0,0,Istanbul
1391047265,310903948825468000,20331863,1758830,5,0,0,Unknown
1391047264,310904012922814000,188490416,1392170,6,0,0,Unknown
1391047264,310904080337870000,15298116,997263,5,0,0,London
1391047263,310904495771115000,90504814,2023587,4,0,0,Istanbul
1391047263,310904864773390000,122946747,1212450,8,0,0,London
1391047262,310904890182483000,423041359,1439572,8,0,0,Athens
1391047262,310905085234405000,24248822,1790885,7,0,0,Caracas
1391047261,310905398787985000,103422686,2011971,9,0,0,Bogota
1391047261,310905443226644000,67843803,1527788,8,0,0,London
1391047260,310905739457748000,60346441,1351685,4,0,0,Bogota
1391047259,310906284910190000,172316746,1024648,7,0,0,Melbourne
1391047259,310906940303749000,49967490,1921070,3,0,0,London
1391047258,310908314382901000,29640083,2243537,6,0,0,Mountain Time (US & Canada)
1391047258,310908939762032000,276903341,1024648,8,0,0,Madrid
1391047257,310909130904854000,43162347,1623205,7,0,0,Atlantic Time (Canada)
1391047257,310909787791556000,22652241,401729,8,0,0,Unknown
1391047256,310910630855077000,91610166,53291,8,0,0,Mountain Time (US & Canada)
1391047255,310910702862868000,570287486,90655,7,0,0,Unknown
1391047255,310910736857710000,14383348,1024648,9,0,0,Rome
1391047254,310910776414203000,98972319,1623205,9,0,0,Mountain Time (US & Canada)
1391047254,310911921148788000,34672974,107978,1,0,0,Central Time (US & Canada)
1391047254,310913527177179000,21322319,111161,9,0,0,London
1391047253,310914496753442000,52529205,1637688,7,0,0,Bogota
1391047253,310915205565648000,39770107,1411697,6,0,0,Brasilia
1391047252,310915248272068000,291919126,975645,9,0,0,Quito
1391047251,310916008426737000,41434031,79574,5,0,0,Eastern Time (US & Canada)
1391047250,310916311909801000,61520371,1545328,2,0,0,Mexico City
1391047250,310916416507355000,20489012,1922777,7,0,0,Melbourne
1391047249,310916866921086000,20489012,1659337,7,0,0,Melbourne
1391047249,310917318618255000,14639177,1675434,8,0,0,Chennai
1391047248,310917406568611000,20489012,1214962,5,0,0,Melbourne
1391047248,310917519672217000,20489012,1568921,8,0,0,Melbourne
1391047247,310917585451491000,458847450,1219289,8,0,0,London
1391047247,310917737423728000,20489012,1790885,7,0,0,Melbourne
1391047246,310917868650893000,138511662,1074638,8,0,0,Greenland
1391047246,310918300622274000,68545264,1623205,7,0,0,Brasilia
1391047245,310919419272495000,304862331,1649419,8,0,0,Riyadh
1391047245,310920578083209000,72523636,364569,10,0,0,Central Time (US & Canada)
1391047244,310920801140490000,20604468,1781769,8,0,0,Eastern Time (US & Canada)
1391047244,310921957346529000,467538445,1259521,9,1,1,Eastern Time (US & Canada)
1391047243,310922721754218000,360379597,1024648,8,0,0,Buenos Aires
1391047243,310923201930723000,23598572,975645,6,0,0,Brasilia
1391047242,310923435243098000,64170080,1259521,9,1,0,Jakarta
1391047241,310923862835597000,176153911,1533817,4,0,0,Eastern Time (US & Canada)
1391047241,310923916866629000,15706444,454876,9,0,0,Pacific Time (US & Canada)
1391047240,310924540475764000,202027931,147800,5,0,0,Central Time (US & Canada)
1391047240,310924556623814000,221869077,1667905,9,0,0,Atlantic Time (Canada)
1391047239,310924623967580000,113684075,1119646,8,0,0,Unknown
1391047239,310924633627049000,202027931,183790,5,0,0,Central Time (US & Canada)
